title,artist,youtubeVideoId,appleMusicTrackId,appleMusicPreviewUrl,deezerTrackId,deezerPreviewUrl,durationSec,themes,lyrics
爸 我回來了,周杰倫,nhyT8HDT4lg,535739350,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/03/1a/d5/031ad5c9-9932-8bed-8c3f-6735f14b0297/mzaf_9019710252027190200.plus.aac.p.m4a,2602484982,"https://cdnt-preview.dzcdn.net/api/1/1/2/6/1/0/261f9a5cd10e60a1f31118c082e9172b.mp3?hdnea=exp=1789845169~acl=/api/1/1/2/6/1/0/261f9a5cd10e60a1f31118c082e9172b.mp3*~data=user_id=0,application_id=42~hmac=fde62c550f81f235776a162929cdb597418e5dbbd6f36a739a48110c19a4a73b",230,R&B與節奏感,
稻香,周杰倫,l6a5D6yxqEU,1624001324,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/af/d8/da/afd8daa7-b2aa-fb44-b4e0-258ad25187f5/mzaf_18323630198043973445.plus.aac.p.m4a,2871336032,"https://cdnt-preview.dzcdn.net/api/1/1/2/f/6/0/2f6c66a4392f753f783189e15179a265.mp3?hdnea=exp=1789845171~acl=/api/1/1/2/f/6/0/2f6c66a4392f753f783189e15179a265.mp3*~data=user_id=0,application_id=42~hmac=a7d2c07655237b105b45262ee7a727cf327b6c2b4695d295606eb5384d3a9413",223,華語流行;經典必聽;KTV必唱;跨年代金曲;R&B與節奏感;熱血青春;城市夜行;通勤歌單;聚會合唱,（請自行填入歌詞供 LYRIC_LINE 模式使用，避免著作權疑慮，此處不預先填入）
簡單愛,周杰倫,Y4xCVlyCvX4,535739351,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/99/c2/35/99c23519-691d-28bd-3263-54ee44ea4b1a/mzaf_16660115524814344678.plus.aac.p.m4a,2602471532,"https://cdnt-preview.dzcdn.net/api/1/1/6/b/9/0/6b9579ca50376cf63cbe8db4efbfc18a.mp3?hdnea=exp=1789845173~acl=/api/1/1/6/b/9/0/6b9579ca50376cf63cbe8db4efbfc18a.mp3*~data=user_id=0,application_id=42~hmac=7a1e46ff55b93fa1dd4b7cd8684be9083579fafdfa8b9544da161f3cabe5c5aa",270,告白甜歌;華語流行;經典必聽;KTV必唱,
米蘭小鐵匠,周杰倫,KmaqqnLGUG0,536162269,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/db/aa/03/dbaa03d6-9d55-8a0c-ff6d-9e25d45c6bcb/mzaf_17088780874299003760.plus.aac.p.m4a,,,240,華語流行;經典必聽;KTV必唱;跨年代金曲;R&B與節奏感;熱血青春;城市夜行;通勤歌單;聚會合唱,
聽見下雨的聲音,周杰倫,zqKoXPHhmsM,944321451,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/4a/76/87/4a768770-85b4-846f-f779-259801e1803f/mzaf_13011721415631268082.plus.aac.p.m4a,2602474882,"https://cdnt-preview.dzcdn.net/api/1/1/4/1/e/0/41ef57b807542aa5c82169703e6d0a3b.mp3?hdnea=exp=1789845178~acl=/api/1/1/4/1/e/0/41ef57b807542aa5c82169703e6d0a3b.mp3*~data=user_id=0,application_id=42~hmac=8721a081a7a14f803005b3386d1239cfac6d3727e593b408b555b0fc91fb229e",284,華語流行;經典必聽;KTV必唱;跨年代金曲;R&B與節奏感;熱血青春;城市夜行;通勤歌單;聚會合唱,
花海,周杰倫,q1ww6bDjfiI,1624001317,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/1c/3a/eb/1c3aebf6-4a62-d5ea-c817-135d74a3a69c/mzaf_15367067968247495108.plus.aac.p.m4a,,,264,華語流行;經典必聽;KTV必唱;跨年代金曲;R&B與節奏感;失戀療傷;深夜EMO;熱血青春;城市夜行;通勤歌單;聚會合唱,
菊花台,周杰倫,PdjbRvvJAzg,536285266,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/20/15/16/2015168f-7021-f6b6-88d1-f8d02ba84725/mzaf_6852641384965058809.plus.aac.p.m4a,2602474062,"https://cdnt-preview.dzcdn.net/api/1/1/5/c/4/0/5c45a400e732f863d1dc17d37bc63425.mp3?hdnea=exp=1789845182~acl=/api/1/1/5/c/4/0/5c45a400e732f863d1dc17d37bc63425.mp3*~data=user_id=0,application_id=42~hmac=10374f3da6ca168d4cb275e43db24a203a5714b6ad30c688193bf2e02a64ec67",299,華語流行;經典必聽;KTV必唱;跨年代金曲;R&B與節奏感;熱血青春;城市夜行;通勤歌單;聚會合唱,
蒲公英的約定,周杰倫,VitJnr3IySc,536030697,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/e1/e9/94/e1e9945c-e0a8-d7fc-9b85-843cf785cecb/mzaf_5426248604184303369.plus.aac.p.m4a,2602474042,"https://cdnt-preview.dzcdn.net/api/1/1/6/4/8/0/64880433d511e1dd9155bdff2c1b0e93.mp3?hdnea=exp=1789845185~acl=/api/1/1/6/4/8/0/64880433d511e1dd9155bdff2c1b0e93.mp3*~data=user_id=0,application_id=42~hmac=b1f5a53f5767d79355b09ede029baf6fea6ef6dd252abc6391567f3776a92597",246,華語流行;經典必聽;KTV必唱;跨年代金曲;R&B與節奏感;失戀療傷;深夜EMO;熱血青春;城市夜行;通勤歌單;聚會合唱,
藉口,周杰倫,KcK8WurGpEQ,535913725,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/96/61/7d/96617d98-ea9f-b394-84b9-ef4eff6efcea/mzaf_16798665358379239278.plus.aac.p.m4a,2602471482,"https://cdnt-preview.dzcdn.net/api/1/1/5/1/2/0/512d53e0e456571070d397ec3681fe76.mp3?hdnea=exp=1789845187~acl=/api/1/1/5/1/2/0/512d53e0e456571070d397ec3681fe76.mp3*~data=user_id=0,application_id=42~hmac=f2909f39812cd852d8d2396bafe254d0845b68a7bd452742eda9bb26835d0b75",270,華語流行;經典必聽;KTV必唱;跨年代金曲;R&B與節奏感;失戀療傷;深夜EMO;熱血青春;城市夜行;通勤歌單;聚會合唱,
蘭亭序,周杰倫,s5Xl5MXboas,1624001320,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/f3/3c/a7/f33ca73a-8d89-6b63-4130-fe5a8b2ed222/mzaf_5252536380931031480.plus.aac.p.m4a,2602482492,"https://cdnt-preview.dzcdn.net/api/1/1/9/8/0/0/98086f34b47e6197054fb75b079e759a.mp3?hdnea=exp=1789845189~acl=/api/1/1/9/8/0/0/98086f34b47e6197054fb75b079e759a.mp3*~data=user_id=0,application_id=42~hmac=b116beb3a372ccefb923d8f1cbc1fd90d4ec25d8d896f618d754f04e76a84688",252,華語流行;經典必聽;KTV必唱;跨年代金曲;R&B與節奏感;熱血青春;城市夜行;通勤歌單;聚會合唱,
說好的幸福呢,周杰倫,mLFhTFiX0uM,1624001319,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/80/f3/b9/80f3b9f7-4c57-5806-cd1e-599eedfbba7e/mzaf_16794607708915683607.plus.aac.p.m4a,2602483662,"https://cdnt-preview.dzcdn.net/api/1/1/e/d/2/0/ed29c762e60ced2836fbfe809abe3918.mp3?hdnea=exp=1789845191~acl=/api/1/1/e/d/2/0/ed29c762e60ced2836fbfe809abe3918.mp3*~data=user_id=0,application_id=42~hmac=70c11e457f706a0bb476b8d244c0ff120751736a6c4dc6bb37504e55a4035b53",257,華語流行;經典必聽;KTV必唱;跨年代金曲;R&B與節奏感;失戀療傷;深夜EMO;熱血青春;城市夜行;通勤歌單;聚會合唱,
誰稀罕,周杰倫,a7ziV-RjqBo,1887246593,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/50/50/ac/5050acfa-caa8-e1d3-ab2e-5748d7437aac/mzaf_6091084097433588825.plus.aac.p.m4a,,,263,華語流行;經典必聽;KTV必唱;跨年代金曲;R&B與節奏感;熱血青春;城市夜行;通勤歌單;聚會合唱,
退後,周杰倫,kNZ5P0AAlmg,536743628,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/b3/15/87/b315876c-b0f1-64ab-0539-366dc0c92079/mzaf_12946546972176099656.plus.aac.p.m4a,2602474012,"https://cdnt-preview.dzcdn.net/api/1/1/8/a/a/0/8aa52d8370a8a3dae3a061686916bb5c.mp3?hdnea=exp=1789845196~acl=/api/1/1/8/a/a/0/8aa52d8370a8a3dae3a061686916bb5c.mp3*~data=user_id=0,application_id=42~hmac=bc08fa3cbdccbc6052f8f20725d601cf0d3096e8ac5c6b52d5e7c89591988e32",303,華語流行;經典必聽;KTV必唱;跨年代金曲;R&B與節奏感;失戀療傷;深夜EMO;熱血青春;城市夜行;通勤歌單;聚會合唱,
那天下雨了,周杰倫,lNCQbx-y9V8,1887246591,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/7c/19/f8/7c19f82f-f181-6769-df31-bc89946996a0/mzaf_6720338736746095542.plus.aac.p.m4a,,,224,華語流行;經典必聽;KTV必唱;跨年代金曲;R&B與節奏感;失戀療傷;深夜EMO;熱血青春;城市夜行;通勤歌單;聚會合唱,
鄉間的路,周杰倫,XAhKFiPqGRQ,1624001324,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/af/d8/da/afd8daa7-b2aa-fb44-b4e0-258ad25187f5/mzaf_18323630198043973445.plus.aac.p.m4a,,,203,華語流行;經典必聽;KTV必唱;跨年代金曲;R&B與節奏感;熱血青春;城市夜行;通勤歌單;聚會合唱,
青花瓷,周杰倫,Z8Mqw0b9ADs,536030695,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/3a/15/ff/3a15ff0b-ee24-a863-db04-8a489be66397/mzaf_1259240667288251806.plus.aac.p.m4a,1745023937,"https://cdnt-preview.dzcdn.net/api/1/1/c/3/1/0/c313ad4d7f3ea92b60ad0081333fc5c6.mp3?hdnea=exp=1789845203~acl=/api/1/1/c/3/1/0/c313ad4d7f3ea92b60ad0081333fc5c6.mp3*~data=user_id=0,application_id=42~hmac=3102310ed3007a39dd91ff668574e3a69d4d139647c49907e5db3dcfb077f3e3",242,華語流行;經典必聽;KTV必唱;跨年代金曲;R&B與節奏感;熱血青春;城市夜行;通勤歌單;聚會合唱,
鬥牛,周杰倫,npiAxeLtHDM,535791113,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/ee/34/f1/ee34f169-b19d-ce57-dc0a-6d7e3e80d5e8/mzaf_10244626394494928815.plus.aac.p.m4a,2602475202,"https://cdnt-preview.dzcdn.net/api/1/1/3/8/b/0/38b0c57cd280c71bbfae45181829bc45.mp3?hdnea=exp=1789845205~acl=/api/1/1/3/8/b/0/38b0c57cd280c71bbfae45181829bc45.mp3*~data=user_id=0,application_id=42~hmac=d148946b2d0039907783947f53d263b8845e227ad104d50a1b8e0b445a7f9d68",290,R&B與節奏感,
黑色幽默,周杰倫,wRT-5heURhY,535791114,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/2c/9f/9f/2c9f9fd0-d331-c8d4-5aa2-f39928a02ed1/mzaf_5432668556852856877.plus.aac.p.m4a,2602484322,"https://cdnt-preview.dzcdn.net/api/1/1/1/8/8/0/188df8ac92449d2e76c7bff02f27d114.mp3?hdnea=exp=1789845207~acl=/api/1/1/1/8/8/0/188df8ac92449d2e76c7bff02f27d114.mp3*~data=user_id=0,application_id=42~hmac=44cf30bab21f8d8acddc7768ea2ea1cde4c96a8e38ece2ad8277d8dfb30d9347",285,華語流行;深夜EMO,
龍捲風,周杰倫,QMqizmScJfI,1485210499,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/10/6f/35/106f35d7-2685-51ee-d96a-b019c68af264/mzaf_3692184250453016340.plus.aac.p.m4a,2602471412,"https://cdnt-preview.dzcdn.net/api/1/1/7/6/c/0/76ce3b1b7697d58f50c74865aa55ff4e.mp3?hdnea=exp=1789845210~acl=/api/1/1/7/6/c/0/76ce3b1b7697d58f50c74865aa55ff4e.mp3*~data=user_id=0,application_id=42~hmac=698625ebc67eec1b348801b04c38f73eb1e9b0e657f3819fe0a7ff03e87bb840",254,華語流行;經典必聽;KTV必唱;跨年代金曲;R&B與節奏感;熱血青春;城市夜行;通勤歌單;聚會合唱,（請自行填入歌詞供 LYRIC_LINE 模式使用，避免著作權疑慮，此處不預先填入）
帥到分手,周湯豪,29tEEaTN_Sc,1165343640,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/e7/22/4e/e7224e01-607a-b2e0-24ec-43d5ab5905c9/mzaf_9657217436921027245.plus.aac.p.m4a,,,228,華語流行;KTV必唱,
愛上你算我賤,周湯豪,8urFHH4lPUg,1608838922,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/cc/3b/5e/cc3b5ed9-9bae-1b84-6adf-7fe30daacafa/mzaf_789607794673579706.plus.aac.p.m4a,1607328912,"https://cdnt-preview.dzcdn.net/api/1/1/9/a/3/0/9a3f415122f26fb3573f9fff210e0052.mp3?hdnea=exp=1789845214~acl=/api/1/1/9/a/3/0/9a3f415122f26fb3573f9fff210e0052.mp3*~data=user_id=0,application_id=42~hmac=9e85d681f73879b3d13def1936520f7df2882af59e3417c979ee935abec6076e",257,KTV必唱;華語流行,
罵醒我,周湯豪,Eo6SvGV6XKA,1826508708,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/86/7b/6f/867b6f15-251d-bc47-6771-1ca9533e3465/mzaf_12101612326502828041.plus.aac.p.m4a,3458678781,"https://cdnt-preview.dzcdn.net/api/1/1/4/d/5/0/4d55d0dce1de0445ca3315d0bafca726.mp3?hdnea=exp=1789845217~acl=/api/1/1/4/d/5/0/4d55d0dce1de0445ca3315d0bafca726.mp3*~data=user_id=0,application_id=42~hmac=01183c76159eef94c7ce7ed50946a9c40e12ab1c66ec7496b91668414243480c",240,華語流行,
愛如潮水,張信哲,dsGVDCSeErg,431827867,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/8a/02/f5/8a02f59d-4e94-536c-3d1e-20adab97bce2/mzaf_8343421659762866886.plus.aac.p.m4a,13256255,"https://cdnt-preview.dzcdn.net/api/1/1/b/1/1/0/b118d395ca23f037043c36ff48b2f7a0.mp3?hdnea=exp=1789845219~acl=/api/1/1/b/1/1/0/b118d395ca23f037043c36ff48b2f7a0.mp3*~data=user_id=0,application_id=42~hmac=5e72a638edba7003c80e77ffeff71bf7ec8e2301f9d7972feac64c9f4d1ef4ed",274,華語流行;經典必聽;KTV必唱;跨年代金曲;告白甜歌;聚會合唱,
吻別,張學友,bZn1Pb2Ei64,1443431915,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/12/db/ce/12dbce07-47bc-dc49-05d7-eab7e057af57/mzaf_3837636671161943771.plus.aac.p.m4a,2540194,"https://cdnt-preview.dzcdn.net/api/1/1/f/9/d/0/f9de5256390a193ae13fcd809cbf52c7.mp3?hdnea=exp=1789845221~acl=/api/1/1/f/9/d/0/f9de5256390a193ae13fcd809cbf52c7.mp3*~data=user_id=0,application_id=42~hmac=40d9ff703b8724ddf83417f4489d6d79959391897ac1eb1825bd39b8d22f99ed",307,華語流行;經典必聽;KTV必唱;跨年代金曲;深夜EMO;聚會合唱,
如果這都不算愛,張學友,0dOL2MLIbFU,1442726227,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/bb/75/e3/bb75e398-2845-cc97-92c5-8c13495ee87c/mzaf_10068219156208067005.plus.aac.p.m4a,24270231,"https://cdnt-preview.dzcdn.net/api/1/1/7/4/c/0/74cebd2d9bb17baa35d2323f2393ad44.mp3?hdnea=exp=1789845223~acl=/api/1/1/7/4/c/0/74cebd2d9bb17baa35d2323f2393ad44.mp3*~data=user_id=0,application_id=42~hmac=99813e4d07c7ec69bcb87c9e76ea1157c3790b3100d0e403ba1e6f1bf88e58b0",216,華語流行;經典必聽;KTV必唱;跨年代金曲;告白甜歌;深夜EMO;聚會合唱,
Colt.45,彈殼,2MFEhEgTmn0,1664646194,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/40/72/e2/4072e203-6023-ce48-8981-bd7d7f707642/mzaf_1842987573347631517.plus.aac.p.m4a,4064657301,"https://cdnt-preview.dzcdn.net/api/1/1/8/e/e/0/8ee25ab3d757757cd7a02390e3e0dfad.mp3?hdnea=exp=1789845226~acl=/api/1/1/8/e/e/0/8ee25ab3d757757cd7a02390e3e0dfad.mp3*~data=user_id=0,application_id=42~hmac=896f0f815c8f8f96788c21b5d0c81ee9fdc5fdaae38b7f2b325f7d6fe4d99978",180,說唱饒舌,
背叛,曹格,xHsSWiLsIRY,218877967,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/b4/ca/03/b4ca0328-9b56-c402-ec91-85708cb52a0a/mzaf_16216393181521739879.plus.aac.p.m4a,2356726765,"https://cdnt-preview.dzcdn.net/api/1/1/1/2/8/0/12808d0f176cf8b2d5de7673ec7dcecc.mp3?hdnea=exp=1789845229~acl=/api/1/1/1/2/8/0/12808d0f176cf8b2d5de7673ec7dcecc.mp3*~data=user_id=0,application_id=42~hmac=1ea42ed0c57736e05ed5226a50c75222e8965e62a4e69102deedba268b218508",318,KTV必唱;失戀療傷;華語流行,
梁山伯與茱麗葉,曹格&卓文萱,0NuKS4gK0Lw,560999719,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/3b/d9/92/3bd992c7-253e-c52d-7659-f353fe6812c7/mzaf_12714921036906268253.plus.aac.p.m4a,,,239,KTV必唱;告白甜歌;華語流行,
顏如玉,李大奔,4qUpK0K8Jh8,1809368244,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/25/8e/2d/258e2d5b-6c62-4788-4596-a347da405f8d/mzaf_15166128923185456402.plus.aac.p.m4a,3330417531,"https://cdnt-preview.dzcdn.net/api/1/1/a/e/1/0/ae121efbff8e794940db61454ee339eb.mp3?hdnea=exp=1789845233~acl=/api/1/1/a/e/1/0/ae121efbff8e794940db61454ee339eb.mp3*~data=user_id=0,application_id=42~hmac=6ba88345ab0147ff491a23b4ac33819d5006bcd061b99b0a1c15ff32a5036bc1",171,說唱饒舌,
你們要快樂,李聖傑,mrWDNfEQxB8,1648090895,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/e3/a8/16/e3a816b2-10ef-7861-617f-cb65151019ae/mzaf_1055748856591814957.plus.aac.p.m4a,1834727267,"https://cdnt-preview.dzcdn.net/api/1/1/b/1/c/0/b1c7126cbbb56fce1a41daf69ad84cd1.mp3?hdnea=exp=1789845235~acl=/api/1/1/b/1/c/0/b1c7126cbbb56fce1a41daf69ad84cd1.mp3*~data=user_id=0,application_id=42~hmac=e90855cc3da8dc4eaba7badd0e278ae6cc2197754308936e343680c4bc9e1fd0",270,華語流行;經典必聽;KTV必唱;跨年代金曲;失戀療傷;深夜EMO;通勤歌單;聚會合唱,
我懂了她,李聖傑,XFa9Yf3jQQY,1648090903,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/63/bc/61/63bc61cf-8b14-0017-3427-409fb7366bce/mzaf_15792679762070821989.plus.aac.p.m4a,,,258,華語流行;經典必聽;KTV必唱;跨年代金曲;失戀療傷;深夜EMO;通勤歌單;聚會合唱,
手放開,李聖傑,nuDRdDZHuH8,1648090883,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/62/1c/ab/621cabbc-cf32-5f78-56af-445be4b6b305/mzaf_3923528862742566941.plus.aac.p.m4a,1834727277,"https://cdnt-preview.dzcdn.net/api/1/1/a/3/5/0/a3555a9f95e5d53e3b6bfce4226161b7.mp3?hdnea=exp=1789845240~acl=/api/1/1/a/3/5/0/a3555a9f95e5d53e3b6bfce4226161b7.mp3*~data=user_id=0,application_id=42~hmac=c63b7cde7933fa40302a5c1398515516ab7e13b18e849cc75cd23bb3d582f4be",264,華語流行;經典必聽;KTV必唱;跨年代金曲;失戀療傷;深夜EMO;通勤歌單;聚會合唱,
最近,李聖傑,azOIvILpIW8,1635352859,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/e4/22/af/e422af74-65ba-a407-9956-57123a8aa67f/mzaf_4032685887249621862.plus.aac.p.m4a,1834727187,"https://cdnt-preview.dzcdn.net/api/1/1/5/8/e/0/58e8e8ebf08d2a96cfae5acc151d058c.mp3?hdnea=exp=1789845242~acl=/api/1/1/5/8/e/0/58e8e8ebf08d2a96cfae5acc151d058c.mp3*~data=user_id=0,application_id=42~hmac=5f553bc578a2f2f8d0b21f456f0cd5b54d131a3cf86486892cd7c54b8f8ee7b5",244,華語流行;經典必聽;KTV必唱;跨年代金曲;R&B與節奏感;失戀療傷;深夜EMO;通勤歌單;聚會合唱,
痴心絕對,李聖傑,7NIsBeVRAgk,1530519464,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/4f/bb/74/4fbb7456-936d-36a0-046d-1c9f85be9e44/mzaf_812826917923864856.plus.aac.p.m4a,4164431962,"https://cdnt-preview.dzcdn.net/api/1/1/b/7/6/0/b768acced9136f0c3dbded85dd2928b9.mp3?hdnea=exp=1789845245~acl=/api/1/1/b/7/6/0/b768acced9136f0c3dbded85dd2928b9.mp3*~data=user_id=0,application_id=42~hmac=f92089b23000e2789f7024f280110deac57bd92d1f7f2132efb2a067cf6c361a",257,華語流行;經典必聽;KTV必唱;跨年代金曲;失戀療傷;深夜EMO;通勤歌單;聚會合唱,
眼底星空,李聖傑,Ty2T8aiyNBc,1635352872,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/19/2d/31/192d31b0-93b7-4c3c-daeb-3aa85c4513fe/mzaf_692155654422137969.plus.aac.p.m4a,4164431952,"https://cdnt-preview.dzcdn.net/api/1/1/6/0/4/0/6042df5239187e548aa8a257a723f3b2.mp3?hdnea=exp=1789845247~acl=/api/1/1/6/0/4/0/6042df5239187e548aa8a257a723f3b2.mp3*~data=user_id=0,application_id=42~hmac=f3011e0be57c33a860513e0f8c9d98d05380f3fde0d360b77c36eab665e6d5a6",266,華語流行;經典必聽;KTV必唱;跨年代金曲;R&B與節奏感;失戀療傷;深夜EMO;通勤歌單;聚會合唱,
遠走高飛,李聖傑,AxriUC2n2fg,1648090885,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/3c/39/64/3c3964ac-a607-4442-1ca7-a3203b999f8f/mzaf_2161578715353660896.plus.aac.p.m4a,4164431972,"https://cdnt-preview.dzcdn.net/api/1/1/c/1/b/0/c1bb8c86a7ef72900ca503dc798cdd27.mp3?hdnea=exp=1789845249~acl=/api/1/1/c/1/b/0/c1bb8c86a7ef72900ca503dc798cdd27.mp3*~data=user_id=0,application_id=42~hmac=7287bf14edba2c94fb9b284988e6dcd6352149a6bae966910f22a8fa7e8d3584",270,華語流行;經典必聽;KTV必唱;跨年代金曲;失戀療傷;深夜EMO;通勤歌單;聚會合唱,
關於妳的歌,李聖傑,q-kU3Um3_wc,178891815,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/5c/ad/43/5cad4348-66c1-3bd1-ca3f-c23a18163772/mzaf_16317696699474377839.plus.aac.p.m4a,,,246,華語流行;經典必聽;KTV必唱;跨年代金曲;失戀療傷;深夜EMO;通勤歌單;聚會合唱,
修煉愛情,林俊傑,BRir0qs538Q,1694849138,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/2c/27/bd/2c27bdb9-cfed-0c51-33c7-c92b1bfd4f87/mzaf_14472512472316297311.plus.aac.p.m4a,,,258,華語流行;經典必聽;KTV必唱;跨年代金曲;R&B與節奏感;告白甜歌;熱血青春;城市夜行;通勤歌單;聚會合唱,（請自行填入歌詞供 LYRIC_LINE 模式使用，避免著作權疑慮，此處不預先填入）
她說,林俊傑,2YKd5uG-v_o,1071506929,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/5a/d9/b5/5ad9b59a-d760-afb6-71d4-6e9614dbd18b/mzaf_2961581987529700790.plus.aac.p.m4a,138368677,"https://cdnt-preview.dzcdn.net/api/1/1/8/f/3/0/8f3e2304722fd7c484b8ee16fc8e7e07.mp3?hdnea=exp=1789845256~acl=/api/1/1/8/f/3/0/8f3e2304722fd7c484b8ee16fc8e7e07.mp3*~data=user_id=0,application_id=42~hmac=d2c48453ab091e973ca2d0bc19f073f7473231a376e7b4f0322e5dad568023f7",240,華語流行;經典必聽;KTV必唱;跨年代金曲;R&B與節奏感;失戀療傷;深夜EMO;熱血青春;城市夜行;通勤歌單;聚會合唱,（請自行填入歌詞供 LYRIC_LINE 模式使用，避免著作權疑慮，此處不預先填入）
小酒窩,林俊傑,6axxQqjRzkE,1073050182,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/55/17/8d/55178d90-c168-ef61-c195-4ce3b56ea1af/mzaf_16279702411600496318.plus.aac.p.m4a,136627732,"https://cdnt-preview.dzcdn.net/api/1/1/2/9/6/0/2962ce6a1a20ccf62a112ed05f4b7fd0.mp3?hdnea=exp=1789845258~acl=/api/1/1/2/9/6/0/2962ce6a1a20ccf62a112ed05f4b7fd0.mp3*~data=user_id=0,application_id=42~hmac=ac41ef89be117b2dadac4724ef3d18cae70e2485caf2c089a4c19e42c6ac6a52",201,華語流行;經典必聽;KTV必唱;跨年代金曲;R&B與節奏感;告白甜歌;熱血青春;城市夜行;通勤歌單;聚會合唱,
曹操,林俊傑,3J_bkgexrE8,1071513021,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/2c/57/eb/2c57eb2f-06a5-bd8d-fe2b-0d381e791554/mzaf_2577685219624582476.plus.aac.p.m4a,138368749,"https://cdnt-preview.dzcdn.net/api/1/1/9/0/7/0/9076cce6a5574fc07866041881c7a472.mp3?hdnea=exp=1789845261~acl=/api/1/1/9/0/7/0/9076cce6a5574fc07866041881c7a472.mp3*~data=user_id=0,application_id=42~hmac=b1b94037a73d76c38c15b0e646df4f233b6b1a997dcc0d2f0c3a40122bcbb363",188,華語流行;經典必聽;KTV必唱;跨年代金曲;R&B與節奏感;熱血青春;城市夜行;通勤歌單;聚會合唱,
江南,林俊傑,QUNcX9Z3Mqo,1073049129,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/69/cd/d1/69cdd15b-a126-c8e6-907e-71818aa3602d/mzaf_7511039411341655106.plus.aac.p.m4a,4079385521,"https://cdnt-preview.dzcdn.net/api/1/1/5/3/0/0/53021b826377500b56327c11bf4c7fc2.mp3?hdnea=exp=1789845263~acl=/api/1/1/5/3/0/0/53021b826377500b56327c11bf4c7fc2.mp3*~data=user_id=0,application_id=42~hmac=19e37e585bbd595e5f49c9631179191c9cdb1897dab2fe81ad37df873f023266",236,華語流行;經典必聽;KTV必唱;跨年代金曲;R&B與節奏感;熱血青春;城市夜行;通勤歌單;聚會合唱,（請自行填入歌詞供 LYRIC_LINE 模式使用，避免著作權疑慮，此處不預先填入）
黑夜問白天,林俊傑,nYvd6ZZCs7Y,1314121443,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/23/d6/dc/23d6dcd3-6365-9dda-21ab-1f5eef76fbff/mzaf_5755752331750298125.plus.aac.p.m4a,442777212,"https://cdnt-preview.dzcdn.net/api/1/1/8/e/9/0/8e9f910f45fb7c8c1a2944995681312e.mp3?hdnea=exp=1789845265~acl=/api/1/1/8/e/9/0/8e9f910f45fb7c8c1a2944995681312e.mp3*~data=user_id=0,application_id=42~hmac=a2ab73a7fbcada8f5714fe59494988140d1eccd2f7b448232bdb649fa148f625",290,經典必聽;華語流行;KTV必唱,
